episode,reward,steps,duration,epsilon
2,-0.10,96,0.00,0.0000,1.0013,-1.0013,-0.5000,1.0026
2,-0.10,97,0.00,0.0000,1.0002,-1.0002,-0.5000,1.0004
2,-0.10,98,0.00,0.0000,0.9992,-0.9992,-0.5000,0.9984
2,-0.10,99,0.00,0.0000,0.9984,-0.9984,-0.5000,0.9969
2,-0.10,100,0.00,0.0000,1.9870,-1.9870,48.4043,100.7825
3,-0.00,1,0.00,0.0000,0.9009,-0.9009,-0.4951,0.8117
3,-0.00,2,0.00,0.0000,0.8141,-0.8141,-0.4827,0.6627
3,-0.00,3,0.00,0.0000,0.7575,-0.7575,-0.4706,0.5738
3,-0.00,4,0.00,0.0000,0.7280,-0.7280,-0.4630,0.5300
3,-0.01,5,0.00,0.0000,0.7221,-0.7221,-0.4614,0.5215
3,-0.01,6,0.00,0.0000,0.7371,-0.7371,-0.4654,0.5433
3,-0.01,7,0.00,0.0000,0.7706,-0.7706,-0.4737,0.5938
3,-0.01,8,0.00,0.0000,0.8204,-0.8204,-0.4839,0.6731
3,-0.01,9,0.00,0.0000,0.8837,-0.8837,-0.4932,0.7810
3,-0.01,10,0.00,0.0000,0.9559,-0.9559,-0.4990,0.9137
3,-0.01,11,0.00,0.0000,1.0301,-1.0301,-0.4995,1.0610
3,-0.01,12,0.00,0.0000,1.0968,-1.0968,-0.4953,1.2030
3,-0.01,13,0.00,0.0000,1.1459,-1.1459,-0.4894,1.3130
3,-0.01,14,0.00,0.0000,1.1693,-1.1693,-0.4857,1.3673
3,-0.02,15,0.00,0.0000,1.1648,-1.1648,-0.4864,1.3569
3,-0.02,16,0.00,0.0000,1.1365,-1.1365,-0.4907,1.2915
3,-0.02,17,0.00,0.0000,1.0924,-1.0924,-0.4957,1.1932
3,-0.02,18,0.00,0.0000,1.0418,-1.0418,-0.4991,1.0854
3,-0.02,19,0.00,0.0000,0.9928,-0.9928,-0.5000,0.9857
3,-0.02,20,0.00,0.0000,0.9510,-0.9510,-0.4988,0.9045
3,-0.02,21,0.00,0.0000,0.9198,-0.9198,-0.4968,0.8460
3,-0.02,22,0.00,0.0000,0.9004,-0.9004,-0.4950,0.8107
3,-0.02,23,0.00,0.0000,0.8931,-0.8931,-0.4943,0.7976
3,-0.02,24,0.00,0.0000,0.8970,-0.8970,-0.4947,0.8046
3,-0.03,25,0.00,0.0000,0.9109,-0.9109,-0.4960,0.8296
3,-0.03,26,0.00,0.0000,0.9327,-0.9327,-0.4977,0.8698
3,-0.03,27,0.00,0.0000,0.9599,-0.9599,-0.4992,0.9214
3,-0.03,28,0.00,0.0000,0.9896,-0.9896,-0.4999,0.9792
3,-0.03,29,0.00,0.0000,1.0182,-1.0182,-0.4998,1.0367
3,-0.03,30,0.00,0.0000,1.0423,-1.0423,-0.4991,1.0863
