episode,reward,steps,duration,epsilon
64,-0.60,500,0.00,0.0000,0.0064,0.0039,1.6053,0.0045,-0.1522
65,-5.20,500,0.00,0.0000,-0.0094,0.0019,1.6061,-0.0051,-0.1691
66,-2.80,500,0.00,0.0000,-0.0012,0.0014,1.6058,-0.0003,-0.1611
67,-1.70,500,0.00,0.0000,0.0021,0.0040,1.6054,0.0020,-0.1564
68,-3.20,500,0.00,0.0000,-0.0024,0.0009,1.6049,-0.0011,-0.1624
69,-4.10,500,0.00,0.0000,-0.0056,0.0011,1.6046,-0.0029,-0.1655
70,-2.90,500,0.00,0.0000,-0.0013,0.0015,1.6040,-0.0003,-0.1610
71,-1.20,500,0.00,0.0000,0.0049,0.0018,1.6036,0.0033,-0.1545
72,-3.20,500,0.00,0.0000,-0.0025,0.0021,1.6043,-0.0008,-0.1618
73,-2.70,500,0.00,0.0000,-0.0004,0.0014,1.6045,0.0002,-0.1601
74,-2.60,500,0.00,0.0000,-0.0002,0.0014,1.6049,0.0003,-0.1600
75,-4.00,500,0.00,0.0000,-0.0051,0.0017,1.6054,-0.0026,-0.1648
76,-2.80,500,0.00,0.0000,-0.0008,0.0015,1.6056,-0.0001,-0.1607
77,-1.60,500,0.00,0.0000,0.0030,0.0040,1.6057,0.0024,-0.1556
78,-3.80,500,0.00,0.0000,-0.0043,0.0016,1.6059,-0.0021,-0.1641
79,-0.40,500,0.00,0.0000,0.0070,0.0038,1.6056,0.0048,-0.1517
80,-3.10,500,0.00,0.0000,-0.0022,0.0015,1.6058,-0.0009,-0.1621
81,-3.00,500,0.00,0.0000,-0.0021,0.0014,1.6058,-0.0008,-0.1620
82,-4.10,500,0.00,0.0000,-0.0059,0.0016,1.6056,-0.0031,-0.1657
83,-2.20,500,0.00,0.0000,0.0008,0.0013,1.6051,0.0008,-0.1590
84,-2.30,500,0.00,0.0000,0.0003,0.0018,1.6049,0.0006,-0.1594
85,-2.70,500,0.00,0.0000,-0.0011,0.0014,1.6050,-0.0002,-0.1609
86,-2.70,500,0.00,0.0000,-0.0012,0.0014,1.6051,-0.0003,-0.1611
87,-3.20,500,0.00,0.0000,-0.0029,0.0015,1.6053,-0.0013,-0.1627
88,-2.60,500,0.00,0.0000,-0.0009,0.0014,1.6053,-0.0001,-0.1608
89,-4.20,500,0.00,0.0000,-0.0060,0.0011,1.6053,-0.0032,-0.1660
90,-3.70,500,0.00,0.0000,-0.0043,0.0016,1.6052,-0.0020,-0.1640
91,-2.80,500,0.00,0.0000,-0.0004,0.0013,1.6046,0.0002,-0.1602
92,-3.20,500,0.00,0.0000,-0.0014,0.0016,1.6043,-0.0003,-0.1611
93,-1.60,500,0.00,0.0000,0.0041,0.0042,1.6041,0.0033,-0.1542
94,-2.60,500,0.00,0.0000,0.0012,0.0016,1.6042,0.0013,-0.1585
95,-2.40,500,0.00,0.0000,0.0018,0.0021,1.6044,0.0016,-0.1576
96,-3.40,500,0.00,0.0000,-0.0019,0.0011,1.6049,-0.0007,-0.1618
97,-3.50,500,0.00,0.0000,-0.0024,0.0017,1.6054,-0.0010,-0.1621
98,-2.10,500,0.00,0.0000,0.0020,0.0020,1.6057,0.0017,-0.1576
99,-2.50,500,0.00,0.0000,0.0005,0.0014,1.6060,0.0007,-0.1594
100,-2.60,500,0.00,0.0000,-0.0004,0.0020,1.6062,0.0003,-0.1600
101,-3.00,500,0.00,0.0000,-0.0017,0.0015,1.6061,-0.0007,-0.1616
102,-3.70,500,0.00,0.0000,-0.0044,0.0014,1.6061,-0.0022,-0.1643
103,-3.80,500,0.00,0.0000,-0.0050,0.0022,1.6058,-0.0024,-0.1645
